objectId,updatedAt,createdAt,ACL,url
J3OYsByiCy,Wed Jul 26 2023 12:15:53 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2023 12:15:53 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/pages/therapy-trainings-for-nevada-professional-counselors
S0rBB1h1Cm,Wed Jul 26 2023 12:15:54 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2023 12:15:54 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/pages/therapy-trainings-for-nevada-social-workers
2V6Bvw1ISa,Wed Jul 26 2023 12:15:55 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2023 12:15:55 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/pages/therapy-trainings-for-nevada-mft
vz9p4QQSDE,Wed Jul 26 2023 12:16:10 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2023 12:16:10 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/pages/therapy-trainings-for-new-jersey-professional-counselors
thKe0tEQOh,Wed Jul 26 2023 12:16:12 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2023 12:16:12 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/pages/therapy-trainings-for-new-jersey-social-workers
ruKyPbUIG3,Wed Jul 26 2023 12:16:12 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2023 12:16:12 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/pages/therapy-trainings-for-new-jersey-mft
BFLTHXsohG,Wed Jul 26 2023 12:16:20 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2023 12:16:20 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/pages/therapy-trainings-for-new-mexico-professional-counselors
kmiOfXlg48,Wed Jul 26 2023 12:17:18 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2023 12:17:18 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/pages/therapy-trainings-for-oregon-social-workers
GiHfLM7PEq,Wed Jul 26 2023 12:17:19 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2023 12:17:19 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/pages/therapy-trainings-for-oregon-mft
G9uGoiR2oY,Wed Jul 26 2023 12:17:26 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2023 12:17:26 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/pages/therapy-trainings-for-pennsylvania-social-workers
u1zzs2HHyr,Wed Jul 26 2023 12:17:27 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2023 12:17:27 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/pages/therapy-trainings-for-pennsylvania-mft
hpkXGu3RCz,Wed Jul 26 2023 12:17:35 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2023 12:17:35 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/pages/therapy-trainings-for-rhode-island-professional-counselors
NbebsQlsc6,Wed Jul 26 2023 12:17:36 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2023 12:17:36 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/pages/therapy-trainings-for-rhode-island-social-workers
eQ9rIPFfWe,Wed Jul 26 2023 12:18:09 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2023 12:18:09 GMT-0400 (Eastern Daylight Time),null,https://www.savvycertification.com/courses/expert-brazilians
E1EGPvgDF5,Wed Jul 26 2023 12:18:15 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2023 12:18:15 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/pages/therapy-trainings-for-rhode-island-mft
ABAwPgPLET,Wed Jul 26 2023 12:18:21 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2023 12:18:21 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/pages/therapy-trainings-for-south-carolina-professional-counselors
a93BXdHAB2,Wed Jul 26 2023 12:18:36 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2023 12:18:36 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/pages/therapy-trainings-for-tennessee-professional-counselors
PRShIdKc1h,Wed Jul 26 2023 12:20:25 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2023 12:20:25 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/pages/therapy-trainings-for-vermont-social-workers
2HsrvDzfLk,Wed Jul 26 2023 12:20:28 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2023 12:20:28 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/pages/therapy-trainings-for-vermont-mft
4QY537NKhY,Wed Jul 26 2023 12:20:34 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2023 12:20:34 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/pages/therapy-trainings-for-virginia-professional-counselors
W9j8HfpO2C,Wed Jul 26 2023 12:20:35 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2023 12:20:35 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/pages/therapy-trainings-for-virginia-social-workers
7AS9Nz6Uh0,Wed Jul 26 2023 12:21:55 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2023 12:21:55 GMT-0400 (Eastern Daylight Time),null,https://training.swivelskills.com/pages/action-learning-module-library
EWh7TEtec9,Wed Jul 26 2023 12:23:13 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2023 12:23:13 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/courses/3-CE-Hours-2023-Avoiding_Burnout_Training
gsGdSvngDF,Wed Jul 26 2023 13:07:33 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2023 13:07:33 GMT-0400 (Eastern Daylight Time),null,https://training.swivelskills.com/pages/why-corporate-sustainability-training
GK6WDq2XLr,Wed Jul 26 2023 13:08:46 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2023 13:08:46 GMT-0400 (Eastern Daylight Time),null,https://educacao.eco55.com.br/pages/sobre-nos
SnOBYxVRhp,Wed Jul 26 2023 13:09:12 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2023 13:09:12 GMT-0400 (Eastern Daylight Time),null,https://educacao.eco55.com.br/pages/quem-somos
rVN2MJ0J3Z,Wed Jul 26 2023 14:17:25 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2023 14:17:25 GMT-0400 (Eastern Daylight Time),null,https://learning.nji-inm.ca/pages/resource-library-demo
JvSCioEZBG,Wed Jul 26 2023 14:18:21 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2023 14:18:21 GMT-0400 (Eastern Daylight Time),null,https://www.utilityeducation.com/bundles/ferc-accounting-101-bundle
1RMD2fSNEA,Wed Jul 26 2023 17:16:29 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2023 17:16:29 GMT-0400 (Eastern Daylight Time),null,https://www.playfirstpiano.com/pages/connor-subscription-page-playground
Vbow5EWYDh,Wed Jul 26 2023 23:31:22 GMT-0400 (Eastern Daylight Time),Wed Jul 26 2023 23:31:22 GMT-0400 (Eastern Daylight Time),null,https://academy.newedtechclassroom.com/enrollments
1YFliFqYMN,Thu Jul 27 2023 05:37:12 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 05:37:12 GMT-0400 (Eastern Daylight Time),null,https://iattrichology.thinkific.com/pages/shop
lqXkvTQeek,Thu Jul 27 2023 06:07:19 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 06:07:19 GMT-0400 (Eastern Daylight Time),null,https://www.utilityeducation.com/courses/electric-ASC980-GASB62
Ypgxs7FNc4,Thu Jul 27 2023 06:56:40 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 06:56:40 GMT-0400 (Eastern Daylight Time),null,https://flowbyjenny.thinkific.com/pages/resource-library
DD4RetHoDW,Thu Jul 27 2023 07:04:40 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 07:04:40 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/enrollments
ROQdIcbJC4,Thu Jul 27 2023 07:17:11 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 07:17:11 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections
y2PyFmfWjc,Thu Jul 27 2023 07:23:26 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 07:23:26 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/instructor-lucas-inglese
QcA9iJd7lF,Thu Jul 27 2023 07:52:49 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 07:52:49 GMT-0400 (Eastern Daylight Time),null,https://flowbyjenny.thinkific.com/pages/live-events
JtzvhI6NVe,Thu Jul 27 2023 08:32:30 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 08:32:30 GMT-0400 (Eastern Daylight Time),null,https://iattrichology.thinkific.com/courses/your-first-course
tcFXExIvuN,Thu Jul 27 2023 08:37:41 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 08:37:41 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/videojuegos
Wu6xOAGxvH,Thu Jul 27 2023 08:41:34 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 08:41:34 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/matematicas
GQbCEgUxEe,Thu Jul 27 2023 09:07:07 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 09:07:07 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/unity
7AGRHNNtgy,Thu Jul 27 2023 09:07:56 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 09:07:56 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/instructor-juan-gabriel-gomila
nFLfti3WMs,Thu Jul 27 2023 09:29:25 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 09:29:25 GMT-0400 (Eastern Daylight Time),null,https://educacao.eco55.com.br/collections
zEMXb1o2KU,Thu Jul 27 2023 09:36:19 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 09:36:19 GMT-0400 (Eastern Daylight Time),null,https://educacao.eco55.com.br/collections/lancamentos
d5ztp2ABoh,Thu Jul 27 2023 09:36:58 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 09:36:58 GMT-0400 (Eastern Daylight Time),null,https://educacao.eco55.com.br/collections/proximos-cursos
BPGR8Nn6B5,Thu Jul 27 2023 09:50:10 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 09:50:10 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/instructor-maria-santos
iKrfIGKWtS,Thu Jul 27 2023 09:57:59 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 09:57:59 GMT-0400 (Eastern Daylight Time),null,https://educacao.eco55.com.br/collections/pre-lancamento
ornoMQspR1,Thu Jul 27 2023 11:06:12 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 11:06:12 GMT-0400 (Eastern Daylight Time),null,https://educacao.eco55.com.br/courses/economia-clima-gestao-transicao-netzero
04v7Aw7sJN,Thu Jul 27 2023 11:32:53 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 11:32:53 GMT-0400 (Eastern Daylight Time),null,https://fundraising.thinkific.com/pages/resource-library
B2UClTZnUk,Thu Jul 27 2023 12:07:19 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 12:07:19 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/programacion-videojuegos
YScui6F6M3,Thu Jul 27 2023 12:39:03 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 12:39:03 GMT-0400 (Eastern Daylight Time),null,https://www.utilityeducation.com/courses/Implementing-ASC980-GASB62
IbVjEw9WDn,Thu Jul 27 2023 12:39:38 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 12:39:38 GMT-0400 (Eastern Daylight Time),null,https://www.utilityeducation.com/courses/electric-utility-ASC980-GASB62
M3L4ZryO1Y,Thu Jul 27 2023 13:05:26 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 13:05:26 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/python
eTre1bSzf1,Thu Jul 27 2023 13:24:21 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 13:24:21 GMT-0400 (Eastern Daylight Time),null,https://www.transportsafely.com/pages/account-management-hub
wqMcElYTJD,Thu Jul 27 2023 14:31:45 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 14:31:45 GMT-0400 (Eastern Daylight Time),null,https://learning.nji-inm.ca/courses/template-1
XA5i4NC7tS,Thu Jul 27 2023 14:34:54 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 14:34:54 GMT-0400 (Eastern Daylight Time),null,https://educacao.eco55.com.br/courses/adaptacao-climatica
VFxv1bJv1p,Thu Jul 27 2023 15:01:20 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 15:01:20 GMT-0400 (Eastern Daylight Time),null,https://educacao.eco55.com.br/courses/economia-clima-transicao-baixo-carbono
utlb7yGMNA,Thu Jul 27 2023 15:37:39 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 15:37:39 GMT-0400 (Eastern Daylight Time),null,https://nextgenerationteacher.thinkific.com/collections
LOIuLQJDqf,Thu Jul 27 2023 16:00:04 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 16:00:04 GMT-0400 (Eastern Daylight Time),null,https://www.utilityeducation.com/courses/electric-cooperative-utility-business
aGQkRwEBuc,Thu Jul 27 2023 16:12:46 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 16:12:46 GMT-0400 (Eastern Daylight Time),null,https://educacao.eco55.com.br/courses/mudanca-climatica-impacto-negocio
N4suVjsoRk,Thu Jul 27 2023 16:13:45 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 16:13:45 GMT-0400 (Eastern Daylight Time),null,https://educacao.eco55.com.br/courses/solucoes-natureza
5Cz5NPlQn2,Thu Jul 27 2023 16:15:06 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 16:15:06 GMT-0400 (Eastern Daylight Time),null,https://educacao.eco55.com.br/courses/mensuracao-reportagem-verificacao-sustentabilidade
abPR9WyjBn,Thu Jul 27 2023 16:15:14 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 16:15:14 GMT-0400 (Eastern Daylight Time),null,https://educacao.eco55.com.br/courses/transicao-energetica-no-brasil
E4a4krgxWr,Thu Jul 27 2023 16:15:20 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 16:15:20 GMT-0400 (Eastern Daylight Time),null,https://www.regendocs.academy/
x70zwCXPjz,Thu Jul 27 2023 16:15:25 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 16:15:25 GMT-0400 (Eastern Daylight Time),null,https://educacao.eco55.com.br/courses/mercados-carbono
nmFXIlu6pE,Thu Jul 27 2023 16:15:38 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 16:15:38 GMT-0400 (Eastern Daylight Time),null,https://educacao.eco55.com.br/courses/financas-verdes
isseJWjw2i,Thu Jul 27 2023 16:19:33 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 16:19:33 GMT-0400 (Eastern Daylight Time),null,https://fundraising.thinkific.com/pages/customer-portal
QJFwvSqdJb,Thu Jul 27 2023 17:59:20 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 17:59:20 GMT-0400 (Eastern Daylight Time),null,https://learn.aloyalcompanion.com/pages/resource-library
qGmGOWzabD,Thu Jul 27 2023 18:06:40 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 18:06:40 GMT-0400 (Eastern Daylight Time),null,https://iattrichology.thinkific.com/courses/trichology-certificate
oXPvnuI7jh,Thu Jul 27 2023 19:27:19 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 19:27:19 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/inteligencia-artificial
8ud6sQzu75,Thu Jul 27 2023 19:38:26 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 19:38:26 GMT-0400 (Eastern Daylight Time),null,https://educacao.eco55.com.br/collections/destaque
DiXpYbeoiy,Thu Jul 27 2023 20:03:16 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 20:03:16 GMT-0400 (Eastern Daylight Time),null,https://iattrichology.thinkific.com/courses/hair-practitioner-certificate-course
jpDgTSRsLh,Thu Jul 27 2023 23:01:50 GMT-0400 (Eastern Daylight Time),Thu Jul 27 2023 23:01:50 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/r-language
pYDxV4B4da,Fri Jul 28 2023 00:52:02 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 00:52:02 GMT-0400 (Eastern Daylight Time),null,https://learn.diri.my/pages/diri-for-business-template
nuROzx4uN3,Fri Jul 28 2023 02:54:54 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 02:54:54 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/tableau
F6itomZBHk,Fri Jul 28 2023 02:59:43 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 02:59:43 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/power-bi
N8399c8Ik3,Fri Jul 28 2023 03:00:14 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 03:00:14 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/blockchain
cSPKikaUjv,Fri Jul 28 2023 03:13:31 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 03:13:31 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/dificultad-facil
rDHpYG9XsW,Fri Jul 28 2023 07:44:42 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 07:44:42 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/excel
qdXgifhx7u,Fri Jul 28 2023 08:08:18 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:08:18 GMT-0400 (Eastern Daylight Time),null,https://www.therapytrainings.com/bundles/114845
N3tB3ClgHb,Fri Jul 28 2023 08:15:10 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:15:10 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/instructor-pedro-daniel-alcala
wfLEWBdEZP,Fri Jul 28 2023 08:39:03 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:39:03 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/dificultad-dificil
g7pUrPAToX,Fri Jul 28 2023 08:39:09 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:39:09 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/courses
8nR3VlyXy5,Fri Jul 28 2023 08:39:09 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:39:09 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/instructor-ligency
6xYNFoVTDW,Fri Jul 28 2023 08:40:11 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:40:11 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/dificultad-experto
NNJv1Cqx43,Fri Jul 28 2023 08:40:15 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:40:15 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/herramientas-de-desarrollo
uO0YbX3Ima,Fri Jul 28 2023 08:40:16 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:40:16 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/dificultad-media
JaFfEgeREK,Fri Jul 28 2023 08:40:18 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:40:18 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/business-intelligence
HI5ZBhxPyS,Fri Jul 28 2023 08:40:26 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:40:26 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/instructor-arnau-mir
tiAZvtjBsB,Fri Jul 28 2023 08:40:30 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:40:30 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/web
xAyx29JHr1,Fri Jul 28 2023 08:40:31 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:40:31 GMT-0400 (Eastern Daylight Time),null,https://www.utilityeducation.com/courses/GASB-42-Impairment-Accounting
KEUNtVuyDE,Fri Jul 28 2023 08:40:36 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:40:36 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/data-science
0cP8mtCkg7,Fri Jul 28 2023 08:40:39 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:40:39 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/intructor-rocio-chavez
daoVJYMcoT,Fri Jul 28 2023 08:40:39 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:40:39 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/rutas-completas
U1XVaj0mwY,Fri Jul 28 2023 08:40:45 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:40:45 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/matematicas-desde-cero
7VbNT7GYa1,Fri Jul 28 2023 08:40:49 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:40:49 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/instructor-ricardo-alberich
c7giOLNwq8,Fri Jul 28 2023 08:40:57 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:40:57 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/instructor-oak-academy
XhODuWHMFy,Fri Jul 28 2023 08:40:59 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:40:59 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/kotlin
eIX6AemBwO,Fri Jul 28 2023 08:41:06 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:41:06 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/swift
5FYkGiN9fO,Fri Jul 28 2023 08:41:15 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:41:15 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/solidity
ARIh2fEzhq,Fri Jul 28 2023 08:41:20 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:41:20 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/marketing
IEK91l2RnY,Fri Jul 28 2023 08:41:23 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:41:23 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/ios
RC2qUM6i6j,Fri Jul 28 2023 08:41:24 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:41:24 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/habilidades-blandas
6HHFjqxb1a,Fri Jul 28 2023 08:41:25 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:41:25 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/sergio-dominguez
3vCbAciMmN,Fri Jul 28 2023 08:41:32 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:41:32 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/instructor-mateu-mercer
Zrr4m2MCDy,Fri Jul 28 2023 08:41:33 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:41:33 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/instructor-benji-miro
dEZzVH6J3Y,Fri Jul 28 2023 08:41:41 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:41:41 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/blender
6uDAfVVBr8,Fri Jul 28 2023 08:41:54 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:41:54 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/extras-para-suscriptores
A4yMuDQmA1,Fri Jul 28 2023 08:41:57 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:41:57 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/instructor-yimmy-eman
ByI4773Wwm,Fri Jul 28 2023 08:42:03 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:42:03 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/tradestation
Ay77bljp3Y,Fri Jul 28 2023 08:42:04 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:42:04 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/instructor-carlos-bastida
1kpElH6Cc2,Fri Jul 28 2023 08:42:05 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:42:05 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/sql
gwa7pdEjU2,Fri Jul 28 2023 08:42:11 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:42:11 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/android
E89l4HUbbx,Fri Jul 28 2023 08:42:12 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:42:12 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/c-sharp
BFZ8lDVE2s,Fri Jul 28 2023 08:42:14 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:42:14 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/instructor-alain-nicolas
wrD5brMFDM,Fri Jul 28 2023 08:42:20 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:42:20 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/instructor-albert-gris
ZVQg9UJDhd,Fri Jul 28 2023 08:42:27 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:42:27 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/suscripciones
x0CypZz0S3,Fri Jul 28 2023 08:42:33 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:42:33 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/trading-algoritmico
ZaUcCtSVVa,Fri Jul 28 2023 08:42:36 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:42:36 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/instructor-denis-panjuta
tSio9ESeVG,Fri Jul 28 2023 08:42:42 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:42:42 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/reporting
2MjSEXkQUs,Fri Jul 28 2023 08:42:43 GMT-0400 (Eastern Daylight Time),Fri Jul 28 2023 08:42:43 GMT-0400 (Eastern Daylight Time),null,https://cursos.frogamesformacion.com/collections/unreal-engine
